codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
52640,BRASIL,CAMPO GRANDE,MS,ACIDENTE,-54.67027778,-20.13611111,COLISÃO COM AVE
52639,BRASIL,MANOEL URBANO,AC,ACIDENTE,-59.26638889,,COLISÃO COM AVE
52638,BRASIL,JUATUBA,MG,ACIDENTE,-44.33333333,-20.00805556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52637,BRASIL,BOITUVA,SP,ACIDENTE,-47.69527778,-23.30111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
52636,BRASIL,TATUÍ,SP,ACIDENTE,-47.88000000,-23.33194444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52635,BRASIL,JUATUBA,MG,ACIDENTE,-44.35250000,-19.85583333,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52634,BRASIL,PARAGUAÇU PAULISTA,SP,ACIDENTE,-50.74666667,-22.52666667,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52633,BRASIL,MARAU,RS,ACIDENTE,-52.33833333,-28.46277778,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52632,BRASIL,SENA MADUREIRA,AC,ACIDENTE,-69.23361111,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52631,BRASIL,MARINGÁ,PR,ACIDENTE,-52.01222222,-23.47944444,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52624,BRASIL,CAMPINAS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52623,BRASIL,RIO BRANCO,AC,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52622,BRASIL,ARAGUAÍNA,TO,INCIDENTE,,,EXCURSÃO DE PISTA
52621,BRASIL,SÃO PAULO,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52620,BRASIL,SANTARÉM,PA,INCIDENTE,,,VOO CONTROLADO CONTRA O TERRENO
52618,BRASIL,SÃO JOSÉ DO RIO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52617,BRASIL,TERESINA,PI,INCIDENTE,,,OUTROS | F.O.D.
52615,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | VAZAMENTO DE COMBUSTÍVEL
52614,BRASIL,UBERABA,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52613,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,,,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | COLISÃO DE AERONAVES EM VOO
52611,BRASIL,SALVADOR,BA,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
52600,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52599,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52598,BRASIL,MARABÁ,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
52597,BRASIL,UBERLÂNDIA,MG,INCIDENTE,,,COLISÃO COM AVE
52596,BRASIL,CONFINS,MG,ACIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52595,BRASIL,MARABÁ,PA,INCIDENTE,,,OUTROS
52594,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52592,BRASIL,PARAUAPEBAS,PA,INCIDENTE,,,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
52591,BRASIL,CAMPINAS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52572,BRASIL,FORTALEZA,CE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
52571,BRASIL,GRAVATÁ,PE,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
52554,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE GRAVE,-56.11750000,-15.65000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
52553,BRASIL,SENADOR JOSÉ PORFÍRIO,PA,INCIDENTE GRAVE,-51.95361111,-25.72777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52552,BRASIL,PORTO SEGURO,BA,INCIDENTE GRAVE,-39.08388889,-16.43805556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52551,BRASIL,BELÉM,PA,INCIDENTE GRAVE,-48.45888889,-14.15000000,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52539,BRASIL,RIO CLARO,SP,INCIDENTE,-47.57416667,-22.38750000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52538,BRASIL,BOQUIRA,BA,ACIDENTE,-42.72888889,-12.79055556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52537,BRASIL,ITAQUI,RS,ACIDENTE,-56.46722222,-29.14611111,COLISÃO COM AVE
52536,BRASIL,RIO DE JANEIRO,RJ,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52533,BRASIL,SINOP,MT,ACIDENTE,-55.54111111,-11.84111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52532,BRASIL,PINHÃO,PR,ACIDENTE,,,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
52531,BRASIL,FORMOSA,GO,ACIDENTE,,,COLISÃO COM AVE
52471,BRASIL,CAIRU,BA,INCIDENTE GRAVE,-38.90916667,-13.38777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52346,BRASIL,SALVADOR,BA,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52345,BRASIL,SANTA CRUZ DO SUL,RS,INCIDENTE,,,EXCURSÃO DE PISTA
52344,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52343,BRASIL,LONDRINA,PR,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52342,BRASIL,BAURU,SP,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52341,BRASIL,VERANÓPOLIS,RS,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52340,BRASIL,FAMA,MG,ACIDENTE,-45.82638889,-21.40416667,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52338,BRASIL,BRASÍLIA,DF,INCIDENTE,,,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
52337,BRASIL,SÃO PAULO,SP,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
52336,BRASIL,EIRUNEPÉ,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
52335,BRASIL,MACEIÓ,AL,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52334,BRASIL,CUIABÁ,MT,INCIDENTE,,,EXCURSÃO DE PISTA
52333,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52332,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52331,BRASIL,GOIÂNIA,GO,INCIDENTE,,,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
52318,BRASIL,CAMPINAS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
52317,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,EXCURSÃO DE PISTA
52316,BRASIL,CAMPINA GRANDE,PB,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE
52315,BRASIL,NAZARÉ PAULISTA,SP,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
52314,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52313,BRASIL,BELÉM,PA,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52312,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52311,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
52310,BRASIL,BRASÍLIA,DF,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52309,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO
52308,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52307,BRASIL,GUARULHOS,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52306,BRASIL,JUNDIAÍ,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52305,BRASIL,ILHÉUS,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | FALHA ESTRUTURAL
52304,BRASIL,RIO CLARO,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52303,BRASIL,MANAUS,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52302,BRASIL,CAMPINAS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52301,BRASIL,CONFINS,MG,INCIDENTE,,,EXCURSÃO DE PISTA
52300,BRASIL,CURITIBA,PR,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52298,BRASIL,GUARULHOS,SP,INCIDENTE,,,EXCURSÃO DE PISTA
52297,BRASIL,RONDONÓPOLIS,MT,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52296,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
52295,BRASIL,MANAUS,AM,INCIDENTE GRAVE,-60.05055556,-30.41111111,PERDA DE CONTROLE EM VOO
52293,BRASIL,UIRAMUTÃ,RR,INCIDENTE GRAVE,-60.17611111,,PERDA DE CONTROLE EM VOO
52292,BRASIL,RIO CLARO,SP,INCIDENTE GRAVE,-47.56416667,-22.43111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52291,BRASIL,BELÉM,PA,INCIDENTE GRAVE,-48.47888889,-13.84722222,EXCURSÃO DE PISTA
52290,BRASIL,REDENÇÃO,PA,INCIDENTE GRAVE,-49.98055556,,EXCURSÃO DE PISTA
52289,BRASIL,BRASÍLIA,DF,INCIDENTE GRAVE,-47.72722222,-15.93722222,PERDA DE CONTROLE EM VOO
52288,BRASIL,SÃO JOÃO DA BOA VISTA,SP,INCIDENTE GRAVE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52287,BRASIL,COARI,AM,INCIDENTE GRAVE,-65.25361111,-47.46666667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52286,BRASIL,CURITIBA,PR,INCIDENTE GRAVE,-49.23000000,-25.40777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52285,BRASIL,SÃO JOSÉ DOS CAMPOS,SP,INCIDENTE GRAVE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
52284,BRASIL,ANGRA DOS REIS,RJ,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52283,BRASIL,BARREIRAS,BA,ACIDENTE,,,PERDA DE CONTROLE NO SOLO
52282,BRASIL,BOA VISTA DO TUPIM,BA,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52281,BRASIL,BRAGANÇA PAULISTA,SP,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52280,BRASIL,LENÇÓIS,BA,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52279,BRASIL,TANGARÁ DA SERRA,MT,ACIDENTE,-57.50055556,-14.65194444,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR NO SOLO
52278,BRASIL,CANDÓI,PR,ACIDENTE,-52.00972222,-25.54527778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52277,BRASIL,CURITIBA,PR,ACIDENTE,-49.18305556,-25.53166667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52276,BRASIL,CUMARU DO NORTE,PA,ACIDENTE,-51.21833333,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
52275,BRASIL,MUCAJAÍ,RR,ACIDENTE,-63.00833333,-23.75555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52274,BRASIL,PIRAJUÍ,SP,ACIDENTE,-49.52527778,-22.01416667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52273,BRASIL,FORTALEZA,CE,ACIDENTE,-38.53222222,-37.75833333,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52271,BRASIL,GOIANIRA,GO,ACIDENTE,-49.43277778,-16.50055556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | VAZAMENTO DE COMBUSTÍVEL
52265,BRASIL,SANTOS,SP,ACIDENTE,-46.32694444,-23.95972222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52264,BRASIL,CAMPINAS,SP,ACIDENTE,-47.10805600,-22.85916700,OUTROS | SOPRO DE REATOR
52263,BRASIL,SÃO JOSÉ DO RIO PRETO,SP,INCIDENTE GRAVE,-49.40472222,-20.81611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52262,BRASIL,BALSAS,MA,ACIDENTE,-46.05666667,-75.35277778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52248,BRASIL,SÃO PAULO,SP,INCIDENTE,,,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
52247,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52246,BRASIL,BRASÍLIA,DF,INCIDENTE,,,INDETERMINADO
52245,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52244,BRASIL,UBERLÂNDIA,MG,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
52243,BRASIL,UBATUBA,SP,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
52242,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52241,BRASIL,UBERLÂNDIA,MG,INCIDENTE GRAVE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
52240,BRASIL,CASCAVEL,PR,INCIDENTE GRAVE,,,EXCURSÃO DE PISTA
52231,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,-49.22666667,-16.62972222,PERDA DE CONTROLE NO SOLO
52073,BRASIL,SÃO SEBASTIÃO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
52072,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52071,BRASIL,MACAÉ,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
52070,BRASIL,RIO BRANCO,AC,INCIDENTE,,,OUTROS
52069,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52068,BRASIL,JUNDIAÍ,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52067,BRASIL,BOA VISTA,RR,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
52066,BRASIL,PRESIDENTE PRUDENTE,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52065,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,EXCURSÃO DE PISTA
52064,BRASIL,RIO BRANCO,AC,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52063,BRASIL,CABO FRIO,RJ,INCIDENTE,,,EXCURSÃO DE PISTA
52062,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
52061,BRASIL,MANAUS,AM,INCIDENTE,,,OUTROS | CORTE INVOLUNTÁRIO DO MOTOR
52060,BRASIL,NAVIRAÍ,MS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
52059,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
52058,BRASIL,BAURU,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
52057,BRASIL,MACEIÓ,AL,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52056,BRASIL,LONDRINA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52055,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,OUTROS
52054,BRASIL,SÃO PAULO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
52053,BRASIL,VITÓRIA,ES,INCIDENTE,,,OUTROS
52051,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51991,BRASIL,FOZ DO IGUAÇU,PR,ACIDENTE,-54.50833333,-25.52277778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51888,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
51887,BRASIL,SÃO JOSÉ DOS CAMPOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | FALHA ESTRUTURAL
51886,BRASIL,GUARUJÁ,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
51885,BRASIL,VITÓRIA,ES,INCIDENTE,,,EXCURSÃO DE PISTA
51884,BRASIL,ILHÉUS,BA,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
51883,BRASIL,NAVEGANTES,SC,INCIDENTE,,,PERDA DE CONTROLE EM VOO
51882,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
51881,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
51880,BRASIL,GUARULHOS,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
51878,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
51877,BRASIL,MACAÉ,RJ,INCIDENTE,,,EXCURSÃO DE PISTA
51874,BRASIL,PETROLINA,PE,INCIDENTE,,,PERDA DE CONTROLE EM VOO
51873,BRASIL,SÃO PAULO,SP,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
51872,BRASIL,CAMPO GRANDE,MS,INCIDENTE,,,EXCURSÃO DE PISTA
51870,BRASIL,GUARULHOS,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
51869,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
51868,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51867,BRASIL,GUARULHOS,SP,INCIDENTE,,,COLISÃO COM AVE
51864,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51863,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51861,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51860,BRASIL,MACAÉ,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51858,BRASIL,LUZIÂNIA,GO,INCIDENTE,,,OUTROS
51857,BRASIL,FORTALEZA,CE,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO
51856,BRASIL,PALMAS,TO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51855,BRASIL,ARAÇATUBA,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
51854,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,INDETERMINADO
51853,BRASIL,TIRADENTES,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
51851,BRASIL,BRAGANÇA PAULISTA,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
51836,BRASIL,SOROCABA,SP,INCIDENTE,,,EXCURSÃO DE PISTA
51835,BRASIL,BOA VISTA,RR,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
51834,BRASIL,PIRACICABA,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
51831,BRASIL,MACAÉ,RJ,INCIDENTE,,,COLISÃO COM AVE
51830,BRASIL,SANTARÉM,PA,INCIDENTE,,,PERDA DE CONTROLE EM VOO
51828,BRASIL,SÃO JOSÉ DOS CAMPOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
51825,BRASIL,PIRACICABA,SP,INCIDENTE,,,EXCURSÃO DE PISTA
51824,BRASIL,CAMPO GRANDE,MS,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
51823,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
51820,BRASIL,BEBEDOURO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
51819,BRASIL,QUATRO IRMÃOS,RS,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
51818,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
51816,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
51815,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51809,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
51808,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51807,BRASIL,SOROCABA,SP,INCIDENTE,,,EXCURSÃO DE PISTA
51806,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
51801,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,INDETERMINADO
51798,BRASIL,SANTA CRUZ DO SUL,RS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51797,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51796,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,OUTROS
51795,BRASIL,CAMPO GRANDE,MS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
51794,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
51793,BRASIL,SANTANA DO PARAÍSO,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
51792,BRASIL,SÃO JOSÉ DO RIO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
51789,BRASIL,CAMPO FLORIDO,MG,INCIDENTE,,,COLISÃO COM AVE
51787,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51786,BRASIL,SÃO GABRIEL DA PALHA,ES,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
51785,BRASIL,BURITAMA,SP,INCIDENTE,,,OUTROS | F.O.D.
51784,BRASIL,MACAÉ,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51783,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
51781,BRASIL,PATOS DE MINAS,MG,INCIDENTE,,,COLISÃO COM AVE
51780,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
