codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
77245,BRASIL,SÃO PAULO,SP,INCIDENTE,-466.338.888.88,-235.066.666.66,EXCURSÃO DE PISTA
77244,BRASIL,CAMPINAS,SP,INCIDENTE GRAVE,***,***,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
77239,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111,-2999388889,COLISÃO COM AVE
77230,BRASIL,LONDRINA,PR,INCIDENTE,-5113666667,-2333027778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
77213,BRASIL,CATUTI,MG,INCIDENTE GRAVE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
77211,BRASIL,CABO FRIO,RJ,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
77209,BRASIL,SÃO PAULO,SP,INCIDENTE,-467.369.444.44,-235.466.666.66,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
77208,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,***,***,EXCURSÃO DE PISTA
77206,BRASIL,EDÉIA,GO,INCIDENTE GRAVE,***,***,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
77205,BRASIL,PORTO SEGURO,BA,INCIDENTE,***,***,EXCURSÃO DE PISTA
77203,BRASIL,ARAGUAÍNA,TO,INCIDENTE,-482.436.111.11,-72291666667,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
77202,BRASIL,UBATUBA,SP,INCIDENTE GRAVE,-450.761.111.11,-234.413.888.88,FALHA OU MAU FUNCIONAMENTO DO MOTOR
77200,BRASIL,DOM PEDRITO,RS,ACIDENTE,-54995,-3090305556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
67163,BRASIL,GUARULHOS,SP,INCIDENTE,***,***,EXCURSÃO DE PISTA
67159,BRASIL,VITÓRIA DA CONQUISTA,BA,INCIDENTE,-408630555556,-148636111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
67158,BRASIL,GOIÂNIA,GO,INCIDENTE,***,***,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
67155,BRASIL,CUIABÁ,MT,INCIDENTE,***,***,OUTROS
67152,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE GRAVE,***,***,OUTROS | COM PESSOAL EM VOO
67142,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE GRAVE,-431305555556,-227697222222,OPERAÇÃO A BAIXA ALTITUDE
67140,BRASIL,RIO BRANCO,AC,INCIDENTE,-6789805555555,-9868888888888,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
67139,BRASIL,GOIÂNIA,GO,INCIDENTE,-5525833333333,-1662972222222,OUTROS | F.O.D.
67137,BRASIL,LUZIÂNIA,GO,ACIDENTE,-479738888889,-162605555556,OUTROS
67136,BRASIL,OURILÂNDIA DO NORTE,PA,INCIDENTE GRAVE,-51.05,-67622222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
67129,BRASIL,NOVO PROGRESSO,PA,INCIDENTE,-554330555556,-7005,EXCURSÃO DE PISTA
67127,BRASIL,BRASÍLIA,DF,INCIDENTE,-479186111111,-158711111111,PERDA DE CONTROLE NO SOLO
67121,BRASIL,FORMOSA,GO,INCIDENTE,-4734472222222,-1555138888888,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67119,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,-4917611111,-2553166667,TURBULÊNCIA
67118,BRASIL,TEÓFILO OTONI,MG,ACIDENTE,-41509,-178588,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
67114,BRASIL,BOCA DO ACRE,AM,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
67101,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,-54485,-2560027778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67100,BRASIL,SANTANA DO ARAGUAIA,PA,ACIDENTE,-503316666667,-9.31,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67098,BRASIL,JUNDIAÍ,SP,INCIDENTE GRAVE,-469436111111,-231816666667,EXCURSÃO DE PISTA
67096,BRASIL,SÃO PAULO,SP,INCIDENTE,-4663444444444,-235075,PERDA DE CONTROLE NO SOLO
67086,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,INDETERMINADO
67078,BRASIL,CURITIBA,PR,INCIDENTE,-4917611111111,-2553166666666,PERDA DE CONTROLE EM VOO
67077,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR
67075,BRASIL,VENÂNCIO AIRES,RS,INCIDENTE GRAVE,-5215833333,-2948361111,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
67068,BRASIL,IPERÓ,SP,ACIDENTE,-4768027777777,-2334972222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67066,BRASIL,COTIA,SP,ACIDENTE,-469836111111,-236197222222,OUTROS | F.O.D.
67058,BRASIL,SANTO ANTÔNIO DO LEVERGER,MT,ACIDENTE,-5513888888888,-1668611111111,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | COLISÃO DE AERONAVES EM VOO
67055,BRASIL,LONDRINA,PR,INCIDENTE,-5113666667,-2333027778,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
67054,BRASIL,PARÁ DE MINAS,MG,ACIDENTE,-4460111111111,-1984277777777,OUTROS | POUSO EM LOCAL NÃO PREVISTO
67053,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
67048,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,VOO CONTROLADO CONTRA O TERRENO
67047,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67040,BRASIL,FRANCISCO BELTRÃO,PR,ACIDENTE,-5308194444,-2603916667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
67038,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,***,***,EXCURSÃO DE PISTA
67034,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,PERDA DE CONTROLE EM VOO
67028,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,OUTROS | PROBLEMAS FISIOLÓGICOS
67022,BRASIL,CABO FRIO,RJ,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67011,BRASIL,PONTA GROSSA,PR,ACIDENTE,-501425,-2518305556,EXCURSÃO DE PISTA
67010,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-432505555556,-22.81,PERDA DE CONTROLE NO SOLO
67009,BRASIL,CURITIBA,PR,INCIDENTE,-4917611111111,-2553166666666,FALHA OU MAU FUNCIONAMENTO DO MOTOR
67008,BRASIL,GUARULHOS,SP,INCIDENTE,-4646944444444,-2343194444444,PERDA DE CONTROLE NO SOLO
67005,BRASIL,CURITIBA,PR,INCIDENTE,-4923361111111,-2540333333333,EXCURSÃO DE PISTA
67003,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-485525,-2767027778,PERDA DE CONTROLE NO SOLO
66991,BRASIL,LUZIÂNIA,GO,INCIDENTE,-4797416666666,-1626138888888,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66989,BRASIL,CURITIBA,PR,INCIDENTE,-4923361111111,-2523666666666,OUTROS
66988,BRASIL,JOINVILLE,SC,INCIDENTE,-4879777778,-2622305556,PERDA DE CONTROLE EM VOO
66987,BRASIL,BARRETOS,SP,ACIDENTE,-486022222222,-20.43,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
66980,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111,-2767027778,OUTROS | CAUSADO POR RICOCHETE
66979,BRASIL,CAMPO NOVO DO PARECIS,MT,ACIDENTE,-578788888889,-136136111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66977,BRASIL,LAGES,SC,INCIDENTE GRAVE,-5028194444,-2778138889,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66974,BRASIL,TEFÉ,AM,INCIDENTE,-6472527777777,-324025,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
66973,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
66972,BRASIL,CAMPO MOURÃO,PR,ACIDENTE,-5235638888888,-2401083333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66971,BRASIL,RIO DE JANEIRO,RJ,ACIDENTE,-420277777778,-224963888889,INDETERMINADO
66970,BRASIL,COROATÁ,MA,INCIDENTE,-4413027777777,-4125277777777,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE
66962,BRASIL,UBATUBA,SP,ACIDENTE,-450761111111,-234413888889,EXCURSÃO DE PISTA
66957,BRASIL,SÃO VICENTE,SP,INCIDENTE,-4647111111111,-2394611111111,PERDA DE CONTROLE NO SOLO
66953,BRASIL,CANTÁ,RR,ACIDENTE,-60.59,27916666667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
66952,BRASIL,BELÉM,PA,INCIDENTE,-484788888889,-13847222222,TURBULÊNCIA
66937,BRASIL,BAURU,SP,INCIDENTE,-490538888889,-223436111111,EXCURSÃO DE PISTA
66934,BRASIL,PORTO VELHO,RO,INCIDENTE,-6389777777777,-8707222222222,PERDA DE CONTROLE NO SOLO
66925,BRASIL,JUSSARA,GO,ACIDENTE,-507844444444,-158463888889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66924,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439891666667,-199091666667,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66922,BRASIL,CAMBÉ,PR,INCIDENTE,-5128027777777,-2328138888888,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
66916,BRASIL,GUARULHOS,SP,INCIDENTE,-4646944444444,-2343194444444,OUTROS | POUSO EM LOCAL NÃO PREVISTO
66911,BRASIL,BONFIM,RR,ACIDENTE,-602466666667,32483333333,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
66907,BRASIL,CANARANA,MT,INCIDENTE GRAVE,-524680555556,-135191666667,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66903,BRASIL,PALMAS,TO,INCIDENTE,-4825666666666,-1041444444444,PERDA DE CONTROLE EM VOO
66895,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439505555556,-198519444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66891,BRASIL,CARACARAÍ,RR,ACIDENTE,-624452777778,21111111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66881,BRASIL,BELÉM,PA,INCIDENTE,-484763888889,-13847222222,EXCURSÃO DE PISTA
66880,BRASIL,CARACARAÍ,RR,ACIDENTE,-624452777778,21111111111,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
66879,BRASIL,ALTA FLORESTA,MT,INCIDENTE,-56105,-98663888889,INDETERMINADO
66878,BRASIL,CAXIAS DO SUL,RS,INCIDENTE,-5118972222,-2919555556,OUTROS | POUSO EM LOCAL NÃO PREVISTO
66874,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439891666667,-228375,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66873,BRASIL,PALMAS,TO,INCIDENTE,-4835777777777,-10.29,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66872,BRASIL,BELO HORIZONTE,MG,INCIDENTE GRAVE,-439891666667,-199091666667,OUTROS | F.O.D.
66866,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,OUTROS
66860,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,MANOBRA ABRUPTA
66854,BRASIL,MACEIÓ,AL,INCIDENTE,-357836111111,-95172222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66846,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66844,BRASIL,LONDRINA,PR,INCIDENTE,-5113666667,-2333027778,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66843,BRASIL,PARAUAPEBAS,PA,ACIDENTE,-484852777778,-13927777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66842,BRASIL,BRASÍLIA,DF,INCIDENTE,-479208333333,-158691666667,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66839,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66838,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-4933666667,-2744833333,COLISÃO COM AVE
66826,BRASIL,OURO,SC,INCIDENTE GRAVE,-5162666667,-273325,TURBULÊNCIA
66824,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-485525,-2767027778,AERÓDROMO
66816,BRASIL,BOCA DO ACRE,AM,ACIDENTE,-673905555556,-87530555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66810,BRASIL,NOVA MARINGÁ,MT,ACIDENTE,-571075,-127938888889,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66809,BRASIL,ITANHAÉM,SP,INCIDENTE,-4678555555555,-2416472222222,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
66807,BRASIL,GUARULHOS,SP,INCIDENTE,-4663388888888,-2343194444444,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
66801,BRASIL,MUNDO NOVO,MS,ACIDENTE,-543447222222,-238394444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66800,BRASIL,COXIM,MS,ACIDENTE,-548880555556,-183733333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66792,BRASIL,MANAUS,AM,INCIDENTE,-6002111111111,-3072777777777,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66791,BRASIL,NAVEGANTES,SC,INCIDENTE,-4865083333,-2687861111,EXCURSÃO DE PISTA
66788,BRASIL,SÃO PAULO,SP,INCIDENTE,-4663444444444,-235075,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66787,BRASIL,PORTO VELHO,RO,INCIDENTE GRAVE,-639027777778,-87136111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66786,BRASIL,UIRAMUTÃ,RR,ACIDENTE,-600333333333,4735,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66780,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-546702777778,-204694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66779,BRASIL,PARAUAPEBAS,PA,ACIDENTE,-498944444444,-60261111111,EXCURSÃO DE PISTA
66777,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-485525,-2767027778,PERDA DE CONTROLE NO SOLO
66773,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-432505555556,-22.81,EXCURSÃO DE PISTA
66771,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111,-2999388889,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
66770,BRASIL,GUARULHOS,SP,INCIDENTE,-4646944444444,-2343194444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66769,BRASIL,GUARULHOS,SP,INCIDENTE,-4646944444444,-2343194444444,CONTATO ANORMAL COM A PISTA |
66766,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-4822527777777,-1888361111111,EXCURSÃO DE PISTA
66762,BRASIL,LONDRINA,PR,INCIDENTE,-5113666667,-2333027778,FALHA OU MAU FUNCIONAMENTO DO MOTOR
66760,BRASIL,SÃO JOSÉ DOS CAMPOS,SP,INCIDENTE,-458613888889,-232291666667,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66759,BRASIL,BARRO ALTO,GO,INCIDENTE,-4872472222222,-1504388888888,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66758,BRASIL,SÃO PAULO,SP,INCIDENTE,-4663388888888,-2350666666666,EXCURSÃO DE PISTA
66757,BRASIL,SÃO PAULO,SP,INCIDENTE,-4663388888888,-2350666666666,OUTROS | AERONAVE ATINGIDA POR OBJETO
66746,BRASIL,UBERLÂNDIA,MG,INCIDENTE GRAVE,-482252777778,-188836111111,EXCURSÃO DE PISTA
66745,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
66743,BRASIL,GOIANÉSIA DO PARÁ,PA,ACIDENTE,-490886111111,-38133333333,INDETERMINADO
66742,BRASIL,PARANAVAÍ,PR,ACIDENTE,-5249222222,-2308888889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66741,BRASIL,JOINVILLE,SC,INCIDENTE,-4879777778,-2622305556,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66740,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111,-2999388889,EXCURSÃO DE PISTA
66739,BRASIL,NOVA IGUAÇU,RJ,ACIDENTE,-436191666667,-228375,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
66735,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-4822527777777,-1888361111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66731,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,-493722222222,-166155555556,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66730,BRASIL,PASSO FUNDO,RS,INCIDENTE,-5232861111111,-2824527777777,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66729,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-485525,-2767027778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66725,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,OPERAÇÃO A BAIXA ALTITUDE
66723,BRASIL,SÃO PAULO,SP,INCIDENTE,-4672444444444,-2369555555555,PERDA DE CONTROLE EM VOO
66721,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111,-2999388889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66717,BRASIL,GUARULHOS,SP,INCIDENTE,-4713444444444,-2300694444444,PERDA DE CONTROLE EM VOO
66711,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111,-2999388889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66708,BRASIL,ITAPEVA,SP,INCIDENTE GRAVE,-490283333333,-238986111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66707,BRASIL,RECIFE,PE,INCIDENTE,-349227777778,-81263888889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66703,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439505555556,-198519444444,OPERAÇÃO A BAIXA ALTITUDE
66700,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-431627777778,-229102777778,PERDA DE CONTROLE EM VOO
66697,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439505555556,-198519444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66696,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439505555556,-198519444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66695,BRASIL,LUZIÂNIA,GO,INCIDENTE,-4796722222222,-1626166666666,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66685,BRASIL,ITAPIRA,SP,ACIDENTE,-468333333333,-223988888889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
66684,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,PERDA DE CONTROLE EM VOO
66682,BRASIL,SÃO PAULO,SP,INCIDENTE,-4662416666666,-2351638888888,EXCURSÃO DE PISTA
66679,BRASIL,BRASÍLIA,DF,INCIDENTE,-479241666667,-158397222222,PERDA DE CONTROLE NO SOLO
66675,BRASIL,MARILUZ,PR,ACIDENTE,-53065,-2394277778,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66674,BRASIL,SÃO JOSÉ DO RIO PARDO,SP,ACIDENTE,-469127777778,-216030555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
66670,BRASIL,GUARULHOS,SP,INCIDENTE,-4646944444444,-2343194444444,PERDA DE CONTROLE EM VOO
66669,BRASIL,SÃO JOSÉ,SC,ACIDENTE,-4867361111,-2761361111,TURBULÊNCIA
66667,BRASIL,ITAITUBA,PA,ACIDENTE,-560861111111,-4295,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
66665,BRASIL,CACHOEIRA DO SUL,RS,ACIDENTE,-529225,-29.98,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66662,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-129086111111,EXCURSÃO DE PISTA
66660,BRASIL,TANGARÁ DA SERRA,MT,ACIDENTE,-579922222222,-142447222222,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66655,BRASIL,ITAPORÃ,MS,ACIDENTE,-548777777778,-218819444444,OUTROS
66654,BRASIL,CASSILÂNDIA,MS,ACIDENTE,-516858333333,-191436111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
66646,BRASIL,NITERÓI,RJ,ACIDENTE,-430333333333,-229780555556,AERÓDROMO
66645,BRASIL,PEDRA PRETA,MT,ACIDENTE,-541055555556,-16.79,PERDA DE CONTROLE EM VOO
66640,BRASIL,SANTANA DO LIVRAMENTO,RS,ACIDENTE,-5557277778,-3084361111,PERDA DE CONTROLE EM VOO
66639,BRASIL,BANDEIRANTES,PR,ACIDENTE,-5043833333,-2312083333,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
66624,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66623,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66616,BRASIL,POÇOS DE CALDAS,MG,ACIDENTE,-465661111111,-218377777778,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66613,BRASIL,RIBEIRO GONÇALVES,PI,ACIDENTE,-453575,-80436111111,EXCURSÃO DE PISTA
66609,BRASIL,ARAGARÇAS,GO,ACIDENTE,-522372222222,-158994444444,COMBUSTÍVEL | PANE SECA
66608,BRASIL,POUSO ALEGRE,MG,INCIDENTE,-4591944444444,-2228888888888,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
66607,BRASIL,PORTO ALEGRE DO NORTE,MT,ACIDENTE,-517558333333,-10.94,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66597,BRASIL,JUNDIAÍ,SP,INCIDENTE,-4694361111111,-2318166666666,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66595,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439505555556,-198519444444,PERDA DE CONTROLE NO SOLO
66594,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-546702777778,-204694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66592,BRASIL,LONDRINA,PR,INCIDENTE,-5113666667,-2333027778,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
66585,BRASIL,SOROCABA,SP,ACIDENTE,-47.49,-234611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
66582,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-546702777778,-204694444444,EXCURSÃO DE PISTA
66579,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-439505555556,-198519444444,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
66578,BRASIL,RECIFE,PE,INCIDENTE,-349227777778,-81263888889,OUTROS | SOPRO DE REATOR
66570,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,PERDA DE CONTROLE NO SOLO
66566,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
66562,BRASIL,CAMPO VERDE,MT,INCIDENTE GRAVE,-5513777777777,-1553194444444,EXCURSÃO DE PISTA
66559,BRASIL,ATIBAIA,SP,ACIDENTE,-465747222222,-231277777778,COMBUSTÍVEL
66557,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,-491944444444,-167175,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
66556,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,-493455555556,-166280555556,EXCURSÃO DE PISTA
66555,BRASIL,BENTO GONÇALVES,RS,ACIDENTE,-5154194444,-2914694444,OUTROS | POUSO EM LOCAL NÃO PREVISTO
66552,BRASIL,SÃO PAULO,SP,INCIDENTE,-466563888889,-236261111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
66551,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111,-2999388889,EXCURSÃO DE PISTA
